Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,1st Flr SF,Garage Cars,Year Built,Garage Yr Blt,Year Remod/Add,Full Bath,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Total Bsmt SF,Overall Qual Garage Area,Overall Qual 1st Flr SF,Overall Qual Garage Cars,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Full Bath,Gr Liv Area^2,Gr Liv Area Total Bsmt SF,Gr Liv Area Garage Area,Gr Liv Area 1st Flr SF,Gr Liv Area Garage Cars,Gr Liv Area Year Built,Gr Liv Area Garage Yr Blt,Gr Liv Area Year Remod/Add,Gr Liv Area Full Bath,Total Bsmt SF^2,Total Bsmt SF Garage Area,Total Bsmt SF 1st Flr SF,Total Bsmt SF Garage Cars,Total Bsmt SF Year Built,Total Bsmt SF Garage Yr Blt,Total Bsmt SF Year Remod/Add,Total Bsmt SF Full Bath,Garage Area^2,Garage Area 1st Flr SF,Garage Area Garage Cars,Garage Area Year Built,Garage Area Garage Yr Blt,Garage Area Year Remod/Add,Garage Area Full Bath,1st Flr SF^2,1st Flr SF Garage Cars,1st Flr SF Year Built,1st Flr SF Garage Yr Blt,1st Flr SF Year Remod/Add,1st Flr SF Full Bath,Garage Cars^2,Garage Cars Year Built,Garage Cars Garage Yr Blt,Garage Cars Year Remod/Add,Garage Cars Full Bath,Year Built^2,Year Built Garage Yr Blt,Year Built Year Remod/Add,Year Built Full Bath,Garage Yr Blt^2,Garage Yr Blt Year Remod/Add,Garage Yr Blt Full Bath,Year Remod/Add^2,Year Remod/Add Full Bath,Full Bath^2,SalePrice
6.0,1844.0,1844.0,546.0,1844.0,2.0,1977.0,1977.0,1977.0,2.0,36.0,11064.0,11064.0,3276.0,11064.0,12.0,11862.0,11862.0,11862.0,12.0,3400336.0,3400336.0,1006824.0,3400336.0,3688.0,3645588.0,3645588.0,3645588.0,3688.0,3400336.0,1006824.0,3400336.0,3688.0,3645588.0,3645588.0,3645588.0,3688.0,298116.0,1006824.0,1092.0,1079442.0,1079442.0,1079442.0,1092.0,3400336.0,3688.0,3645588.0,3645588.0,3645588.0,3688.0,4.0,3954.0,3954.0,3954.0,4.0,3908529.0,3908529.0,3908529.0,3954.0,3908529.0,3908529.0,3954.0,3908529.0,3954.0,4.0,190000
7.0,1242.0,1242.0,528.0,1242.0,2.0,1973.0,1973.0,1973.0,1.0,49.0,8694.0,8694.0,3696.0,8694.0,14.0,13811.0,13811.0,13811.0,7.0,1542564.0,1542564.0,655776.0,1542564.0,2484.0,2450466.0,2450466.0,2450466.0,1242.0,1542564.0,655776.0,1542564.0,2484.0,2450466.0,2450466.0,2450466.0,1242.0,278784.0,655776.0,1056.0,1041744.0,1041744.0,1041744.0,528.0,1542564.0,2484.0,2450466.0,2450466.0,2450466.0,1242.0,4.0,3946.0,3946.0,3946.0,2.0,3892729.0,3892729.0,3892729.0,1973.0,3892729.0,3892729.0,1973.0,3892729.0,1973.0,1.0,175500
5.0,990.0,990.0,384.0,990.0,1.0,1994.0,1995.0,1994.0,1.0,25.0,4950.0,4950.0,1920.0,4950.0,5.0,9970.0,9975.0,9970.0,5.0,980100.0,980100.0,380160.0,980100.0,990.0,1974060.0,1975050.0,1974060.0,990.0,980100.0,380160.0,980100.0,990.0,1974060.0,1975050.0,1974060.0,990.0,147456.0,380160.0,384.0,765696.0,766080.0,765696.0,384.0,980100.0,990.0,1974060.0,1975050.0,1974060.0,990.0,1.0,1994.0,1995.0,1994.0,1.0,3976036.0,3978030.0,3976036.0,1994.0,3980025.0,3978030.0,1995.0,3976036.0,1994.0,1.0,146000
5.0,1256.0,1256.0,276.0,1256.0,1.0,1965.0,1965.0,1965.0,1.0,25.0,6280.0,6280.0,1380.0,6280.0,5.0,9825.0,9825.0,9825.0,5.0,1577536.0,1577536.0,346656.0,1577536.0,1256.0,2468040.0,2468040.0,2468040.0,1256.0,1577536.0,346656.0,1577536.0,1256.0,2468040.0,2468040.0,2468040.0,1256.0,76176.0,346656.0,276.0,542340.0,542340.0,542340.0,276.0,1577536.0,1256.0,2468040.0,2468040.0,2468040.0,1256.0,1.0,1965.0,1965.0,1965.0,1.0,3861225.0,3861225.0,3861225.0,1965.0,3861225.0,3861225.0,1965.0,3861225.0,1965.0,1.0,147500
5.0,1110.0,1097.0,602.0,1110.0,2.0,1978.0,1978.0,1978.0,1.0,25.0,5550.0,5485.0,3010.0,5550.0,10.0,9890.0,9890.0,9890.0,5.0,1232100.0,1217670.0,668220.0,1232100.0,2220.0,2195580.0,2195580.0,2195580.0,1110.0,1203409.0,660394.0,1217670.0,2194.0,2169866.0,2169866.0,2169866.0,1097.0,362404.0,668220.0,1204.0,1190756.0,1190756.0,1190756.0,602.0,1232100.0,2220.0,2195580.0,2195580.0,2195580.0,1110.0,4.0,3956.0,3956.0,3956.0,2.0,3912484.0,3912484.0,3912484.0,1978.0,3912484.0,3912484.0,1978.0,3912484.0,1978.0,1.0,165500
5.0,1795.0,1050.0,352.0,1050.0,1.0,1954.0,1954.0,1954.0,2.0,25.0,8975.0,5250.0,1760.0,5250.0,5.0,9770.0,9770.0,9770.0,10.0,3222025.0,1884750.0,631840.0,1884750.0,1795.0,3507430.0,3507430.0,3507430.0,3590.0,1102500.0,369600.0,1102500.0,1050.0,2051700.0,2051700.0,2051700.0,2100.0,123904.0,369600.0,352.0,687808.0,687808.0,687808.0,704.0,1102500.0,1050.0,2051700.0,2051700.0,2051700.0,2100.0,1.0,1954.0,1954.0,1954.0,2.0,3818116.0,3818116.0,3818116.0,3908.0,3818116.0,3818116.0,3908.0,3818116.0,3908.0,4.0,131500
5.0,1040.0,1040.0,384.0,1040.0,1.0,1965.0,1965.0,1965.0,1.0,25.0,5200.0,5200.0,1920.0,5200.0,5.0,9825.0,9825.0,9825.0,5.0,1081600.0,1081600.0,399360.0,1081600.0,1040.0,2043600.0,2043600.0,2043600.0,1040.0,1081600.0,399360.0,1081600.0,1040.0,2043600.0,2043600.0,2043600.0,1040.0,147456.0,399360.0,384.0,754560.0,754560.0,754560.0,384.0,1081600.0,1040.0,2043600.0,2043600.0,2043600.0,1040.0,1.0,1965.0,1965.0,1965.0,1.0,3861225.0,3861225.0,3861225.0,1965.0,3861225.0,3861225.0,1965.0,3861225.0,1965.0,1.0,129500
8.0,1873.0,608.0,786.0,983.0,2.0,1935.0,1935.0,1950.0,1.0,64.0,14984.0,4864.0,6288.0,7864.0,16.0,15480.0,15480.0,15600.0,8.0,3508129.0,1138784.0,1472178.0,1841159.0,3746.0,3624255.0,3624255.0,3652350.0,1873.0,369664.0,477888.0,597664.0,1216.0,1176480.0,1176480.0,1185600.0,608.0,617796.0,772638.0,1572.0,1520910.0,1520910.0,1532700.0,786.0,966289.0,1966.0,1902105.0,1902105.0,1916850.0,983.0,4.0,3870.0,3870.0,3900.0,2.0,3744225.0,3744225.0,3773250.0,1935.0,3744225.0,3773250.0,1935.0,3802500.0,1950.0,1.0,257076
5.0,1604.0,984.0,660.0,984.0,2.0,1941.0,1977.0,1960.0,2.0,25.0,8020.0,4920.0,3300.0,4920.0,10.0,9705.0,9885.0,9800.0,10.0,2572816.0,1578336.0,1058640.0,1578336.0,3208.0,3113364.0,3171108.0,3143840.0,3208.0,968256.0,649440.0,968256.0,1968.0,1909944.0,1945368.0,1928640.0,1968.0,435600.0,649440.0,1320.0,1281060.0,1304820.0,1293600.0,1320.0,968256.0,1968.0,1909944.0,1945368.0,1928640.0,1968.0,4.0,3882.0,3954.0,3920.0,4.0,3767481.0,3837357.0,3804360.0,3882.0,3908529.0,3874920.0,3954.0,3841600.0,3920.0,4.0,117000
7.0,1502.0,776.0,270.0,851.0,1.0,1931.0,1931.0,2000.0,1.0,49.0,10514.0,5432.0,1890.0,5957.0,7.0,13517.0,13517.0,14000.0,7.0,2256004.0,1165552.0,405540.0,1278202.0,1502.0,2900362.0,2900362.0,3004000.0,1502.0,602176.0,209520.0,660376.0,776.0,1498456.0,1498456.0,1552000.0,776.0,72900.0,229770.0,270.0,521370.0,521370.0,540000.0,270.0,724201.0,851.0,1643281.0,1643281.0,1702000.0,851.0,1.0,1931.0,1931.0,2000.0,1.0,3728761.0,3728761.0,3862000.0,1931.0,3728761.0,3862000.0,1931.0,4000000.0,2000.0,1.0,149000
5.0,1063.0,1056.0,280.0,1063.0,1.0,1954.0,1954.0,1954.0,1.0,25.0,5315.0,5280.0,1400.0,5315.0,5.0,9770.0,9770.0,9770.0,5.0,1129969.0,1122528.0,297640.0,1129969.0,1063.0,2077102.0,2077102.0,2077102.0,1063.0,1115136.0,295680.0,1122528.0,1056.0,2063424.0,2063424.0,2063424.0,1056.0,78400.0,297640.0,280.0,547120.0,547120.0,547120.0,280.0,1129969.0,1063.0,2077102.0,2077102.0,2077102.0,1063.0,1.0,1954.0,1954.0,1954.0,1.0,3818116.0,3818116.0,3818116.0,1954.0,3818116.0,3818116.0,1954.0,3818116.0,1954.0,1.0,128000
7.0,1626.0,764.0,474.0,764.0,2.0,2003.0,2003.0,2004.0,2.0,49.0,11382.0,5348.0,3318.0,5348.0,14.0,14021.0,14021.0,14028.0,14.0,2643876.0,1242264.0,770724.0,1242264.0,3252.0,3256878.0,3256878.0,3258504.0,3252.0,583696.0,362136.0,583696.0,1528.0,1530292.0,1530292.0,1531056.0,1528.0,224676.0,362136.0,948.0,949422.0,949422.0,949896.0,948.0,583696.0,1528.0,1530292.0,1530292.0,1531056.0,1528.0,4.0,4006.0,4006.0,4008.0,4.0,4012009.0,4012009.0,4014012.0,4006.0,4012009.0,4014012.0,4006.0,4016016.0,4008.0,4.0,155000
6.0,1524.0,756.0,440.0,768.0,2.0,2000.0,2000.0,2000.0,2.0,36.0,9144.0,4536.0,2640.0,4608.0,12.0,12000.0,12000.0,12000.0,12.0,2322576.0,1152144.0,670560.0,1170432.0,3048.0,3048000.0,3048000.0,3048000.0,3048.0,571536.0,332640.0,580608.0,1512.0,1512000.0,1512000.0,1512000.0,1512.0,193600.0,337920.0,880.0,880000.0,880000.0,880000.0,880.0,589824.0,1536.0,1536000.0,1536000.0,1536000.0,1536.0,4.0,4000.0,4000.0,4000.0,4.0,4000000.0,4000000.0,4000000.0,4000.0,4000000.0,4000000.0,4000.0,4000000.0,4000.0,4.0,166000
4.0,1981.0,1122.0,576.0,1328.0,2.0,1928.0,1981.0,1950.0,2.0,16.0,7924.0,4488.0,2304.0,5312.0,8.0,7712.0,7924.0,7800.0,8.0,3924361.0,2222682.0,1141056.0,2630768.0,3962.0,3819368.0,3924361.0,3862950.0,3962.0,1258884.0,646272.0,1490016.0,2244.0,2163216.0,2222682.0,2187900.0,2244.0,331776.0,764928.0,1152.0,1110528.0,1141056.0,1123200.0,1152.0,1763584.0,2656.0,2560384.0,2630768.0,2589600.0,2656.0,4.0,3856.0,3962.0,3900.0,4.0,3717184.0,3819368.0,3759600.0,3856.0,3924361.0,3862950.0,3962.0,3802500.0,3900.0,4.0,135000
7.0,2784.0,1392.0,564.0,1392.0,2.0,1978.0,1978.0,1978.0,3.0,49.0,19488.0,9744.0,3948.0,9744.0,14.0,13846.0,13846.0,13846.0,21.0,7750656.0,3875328.0,1570176.0,3875328.0,5568.0,5506752.0,5506752.0,5506752.0,8352.0,1937664.0,785088.0,1937664.0,2784.0,2753376.0,2753376.0,2753376.0,4176.0,318096.0,785088.0,1128.0,1115592.0,1115592.0,1115592.0,1692.0,1937664.0,2784.0,2753376.0,2753376.0,2753376.0,4176.0,4.0,3956.0,3956.0,3956.0,6.0,3912484.0,3912484.0,3912484.0,5934.0,3912484.0,3912484.0,5934.0,3912484.0,5934.0,9.0,250000
4.0,1092.0,546.0,0.0,546.0,0.0,1970.0,1973.0,1970.0,1.0,16.0,4368.0,2184.0,0.0,2184.0,0.0,7880.0,7892.0,7880.0,4.0,1192464.0,596232.0,0.0,596232.0,0.0,2151240.0,2154516.0,2151240.0,1092.0,298116.0,0.0,298116.0,0.0,1075620.0,1077258.0,1075620.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298116.0,0.0,1075620.0,1077258.0,1075620.0,546.0,0.0,0.0,0.0,0.0,0.0,3880900.0,3886810.0,3880900.0,1970.0,3892729.0,3886810.0,1973.0,3880900.0,1970.0,1.0,76000
6.0,1575.0,216.0,400.0,1575.0,2.0,1951.0,1951.0,1951.0,1.0,36.0,9450.0,1296.0,2400.0,9450.0,12.0,11706.0,11706.0,11706.0,6.0,2480625.0,340200.0,630000.0,2480625.0,3150.0,3072825.0,3072825.0,3072825.0,1575.0,46656.0,86400.0,340200.0,432.0,421416.0,421416.0,421416.0,216.0,160000.0,630000.0,800.0,780400.0,780400.0,780400.0,400.0,2480625.0,3150.0,3072825.0,3072825.0,3072825.0,1575.0,4.0,3902.0,3902.0,3902.0,2.0,3806401.0,3806401.0,3806401.0,1951.0,3806401.0,3806401.0,1951.0,3806401.0,1951.0,1.0,155000
6.0,1352.0,663.0,299.0,663.0,1.0,1969.0,1969.0,1969.0,1.0,36.0,8112.0,3978.0,1794.0,3978.0,6.0,11814.0,11814.0,11814.0,6.0,1827904.0,896376.0,404248.0,896376.0,1352.0,2662088.0,2662088.0,2662088.0,1352.0,439569.0,198237.0,439569.0,663.0,1305447.0,1305447.0,1305447.0,663.0,89401.0,198237.0,299.0,588731.0,588731.0,588731.0,299.0,439569.0,663.0,1305447.0,1305447.0,1305447.0,663.0,1.0,1969.0,1969.0,1969.0,1.0,3876961.0,3876961.0,3876961.0,1969.0,3876961.0,3876961.0,1969.0,3876961.0,1969.0,1.0,158000
7.0,1200.0,600.0,480.0,600.0,2.0,2004.0,2004.0,2005.0,2.0,49.0,8400.0,4200.0,3360.0,4200.0,14.0,14028.0,14028.0,14035.0,14.0,1440000.0,720000.0,576000.0,720000.0,2400.0,2404800.0,2404800.0,2406000.0,2400.0,360000.0,288000.0,360000.0,1200.0,1202400.0,1202400.0,1203000.0,1200.0,230400.0,288000.0,960.0,961920.0,961920.0,962400.0,960.0,360000.0,1200.0,1202400.0,1202400.0,1203000.0,1200.0,4.0,4008.0,4008.0,4010.0,4.0,4016016.0,4016016.0,4018020.0,4008.0,4016016.0,4018020.0,4008.0,4020025.0,4010.0,4.0,149500
5.0,936.0,936.0,240.0,936.0,1.0,1954.0,1954.0,1975.0,1.0,25.0,4680.0,4680.0,1200.0,4680.0,5.0,9770.0,9770.0,9875.0,5.0,876096.0,876096.0,224640.0,876096.0,936.0,1828944.0,1828944.0,1848600.0,936.0,876096.0,224640.0,876096.0,936.0,1828944.0,1828944.0,1848600.0,936.0,57600.0,224640.0,240.0,468960.0,468960.0,474000.0,240.0,876096.0,936.0,1828944.0,1828944.0,1848600.0,936.0,1.0,1954.0,1954.0,1975.0,1.0,3818116.0,3818116.0,3859150.0,1954.0,3818116.0,3859150.0,1954.0,3900625.0,1975.0,1.0,121000
6.0,1040.0,1040.0,293.0,1040.0,1.0,1953.0,1953.0,1953.0,1.0,36.0,6240.0,6240.0,1758.0,6240.0,6.0,11718.0,11718.0,11718.0,6.0,1081600.0,1081600.0,304720.0,1081600.0,1040.0,2031120.0,2031120.0,2031120.0,1040.0,1081600.0,304720.0,1081600.0,1040.0,2031120.0,2031120.0,2031120.0,1040.0,85849.0,304720.0,293.0,572229.0,572229.0,572229.0,293.0,1081600.0,1040.0,2031120.0,2031120.0,2031120.0,1040.0,1.0,1953.0,1953.0,1953.0,1.0,3814209.0,3814209.0,3814209.0,1953.0,3814209.0,3814209.0,1953.0,3814209.0,1953.0,1.0,136000
6.0,1636.0,916.0,386.0,916.0,2.0,1996.0,1996.0,1996.0,2.0,36.0,9816.0,5496.0,2316.0,5496.0,12.0,11976.0,11976.0,11976.0,12.0,2676496.0,1498576.0,631496.0,1498576.0,3272.0,3265456.0,3265456.0,3265456.0,3272.0,839056.0,353576.0,839056.0,1832.0,1828336.0,1828336.0,1828336.0,1832.0,148996.0,353576.0,772.0,770456.0,770456.0,770456.0,772.0,839056.0,1832.0,1828336.0,1828336.0,1828336.0,1832.0,4.0,3992.0,3992.0,3992.0,4.0,3984016.0,3984016.0,3984016.0,3992.0,3984016.0,3984016.0,3992.0,3984016.0,3992.0,4.0,173000
8.0,2270.0,1152.0,671.0,1164.0,3.0,1999.0,1999.0,2007.0,2.0,64.0,18160.0,9216.0,5368.0,9312.0,24.0,15992.0,15992.0,16056.0,16.0,5152900.0,2615040.0,1523170.0,2642280.0,6810.0,4537730.0,4537730.0,4555890.0,4540.0,1327104.0,772992.0,1340928.0,3456.0,2302848.0,2302848.0,2312064.0,2304.0,450241.0,781044.0,2013.0,1341329.0,1341329.0,1346697.0,1342.0,1354896.0,3492.0,2326836.0,2326836.0,2336148.0,2328.0,9.0,5997.0,5997.0,6021.0,6.0,3996001.0,3996001.0,4011993.0,3998.0,3996001.0,4011993.0,3998.0,4028049.0,4014.0,4.0,290000
8.0,2610.0,1184.0,550.0,1184.0,2.0,2007.0,2007.0,2007.0,2.0,64.0,20880.0,9472.0,4400.0,9472.0,16.0,16056.0,16056.0,16056.0,16.0,6812100.0,3090240.0,1435500.0,3090240.0,5220.0,5238270.0,5238270.0,5238270.0,5220.0,1401856.0,651200.0,1401856.0,2368.0,2376288.0,2376288.0,2376288.0,2368.0,302500.0,651200.0,1100.0,1103850.0,1103850.0,1103850.0,1100.0,1401856.0,2368.0,2376288.0,2376288.0,2376288.0,2368.0,4.0,4014.0,4014.0,4014.0,4.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,303477
7.0,1483.0,1420.0,690.0,1483.0,2.0,1977.0,1977.0,2001.0,1.0,49.0,10381.0,9940.0,4830.0,10381.0,14.0,13839.0,13839.0,14007.0,7.0,2199289.0,2105860.0,1023270.0,2199289.0,2966.0,2931891.0,2931891.0,2967483.0,1483.0,2016400.0,979800.0,2105860.0,2840.0,2807340.0,2807340.0,2841420.0,1420.0,476100.0,1023270.0,1380.0,1364130.0,1364130.0,1380690.0,690.0,2199289.0,2966.0,2931891.0,2931891.0,2967483.0,1483.0,4.0,3954.0,3954.0,4002.0,2.0,3908529.0,3908529.0,3955977.0,1977.0,3908529.0,3955977.0,1977.0,4004001.0,2001.0,1.0,270000
5.0,1740.0,936.0,225.0,960.0,1.0,1920.0,1920.0,1950.0,1.0,25.0,8700.0,4680.0,1125.0,4800.0,5.0,9600.0,9600.0,9750.0,5.0,3027600.0,1628640.0,391500.0,1670400.0,1740.0,3340800.0,3340800.0,3393000.0,1740.0,876096.0,210600.0,898560.0,936.0,1797120.0,1797120.0,1825200.0,936.0,50625.0,216000.0,225.0,432000.0,432000.0,438750.0,225.0,921600.0,960.0,1843200.0,1843200.0,1872000.0,960.0,1.0,1920.0,1920.0,1950.0,1.0,3686400.0,3686400.0,3744000.0,1920.0,3686400.0,3744000.0,1920.0,3802500.0,1950.0,1.0,122250
5.0,1382.0,1382.0,350.0,1382.0,1.0,1955.0,1955.0,1955.0,1.0,25.0,6910.0,6910.0,1750.0,6910.0,5.0,9775.0,9775.0,9775.0,5.0,1909924.0,1909924.0,483700.0,1909924.0,1382.0,2701810.0,2701810.0,2701810.0,1382.0,1909924.0,483700.0,1909924.0,1382.0,2701810.0,2701810.0,2701810.0,1382.0,122500.0,483700.0,350.0,684250.0,684250.0,684250.0,350.0,1909924.0,1382.0,2701810.0,2701810.0,2701810.0,1382.0,1.0,1955.0,1955.0,1955.0,1.0,3822025.0,3822025.0,3822025.0,1955.0,3822025.0,3822025.0,1955.0,3822025.0,1955.0,1.0,153000
5.0,1120.0,1120.0,0.0,1120.0,0.0,2007.0,1983.0,2007.0,1.0,25.0,5600.0,5600.0,0.0,5600.0,0.0,10035.0,9915.0,10035.0,5.0,1254400.0,1254400.0,0.0,1254400.0,0.0,2247840.0,2220960.0,2247840.0,1120.0,1254400.0,0.0,1254400.0,0.0,2247840.0,2220960.0,2247840.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254400.0,0.0,2247840.0,2220960.0,2247840.0,1120.0,0.0,0.0,0.0,0.0,0.0,4028049.0,3979881.0,4028049.0,2007.0,3932289.0,3979881.0,1983.0,4028049.0,2007.0,1.0,147000
7.0,1098.0,531.0,216.0,567.0,1.0,1930.0,1930.0,1995.0,1.0,49.0,7686.0,3717.0,1512.0,3969.0,7.0,13510.0,13510.0,13965.0,7.0,1205604.0,583038.0,237168.0,622566.0,1098.0,2119140.0,2119140.0,2190510.0,1098.0,281961.0,114696.0,301077.0,531.0,1024830.0,1024830.0,1059345.0,531.0,46656.0,122472.0,216.0,416880.0,416880.0,430920.0,216.0,321489.0,567.0,1094310.0,1094310.0,1131165.0,567.0,1.0,1930.0,1930.0,1995.0,1.0,3724900.0,3724900.0,3850350.0,1930.0,3724900.0,3850350.0,1930.0,3980025.0,1995.0,1.0,148500
7.0,1708.0,976.0,380.0,976.0,2.0,2004.0,2004.0,2004.0,2.0,49.0,11956.0,6832.0,2660.0,6832.0,14.0,14028.0,14028.0,14028.0,14.0,2917264.0,1667008.0,649040.0,1667008.0,3416.0,3422832.0,3422832.0,3422832.0,3416.0,952576.0,370880.0,952576.0,1952.0,1955904.0,1955904.0,1955904.0,1952.0,144400.0,370880.0,760.0,761520.0,761520.0,761520.0,760.0,952576.0,1952.0,1955904.0,1955904.0,1955904.0,1952.0,4.0,4008.0,4008.0,4008.0,4.0,4016016.0,4016016.0,4016016.0,4008.0,4016016.0,4016016.0,4008.0,4016016.0,4008.0,4.0,130000
9.0,1802.0,1802.0,843.0,1802.0,3.0,2006.0,2006.0,2006.0,2.0,81.0,16218.0,16218.0,7587.0,16218.0,27.0,18054.0,18054.0,18054.0,18.0,3247204.0,3247204.0,1519086.0,3247204.0,5406.0,3614812.0,3614812.0,3614812.0,3604.0,3247204.0,1519086.0,3247204.0,5406.0,3614812.0,3614812.0,3614812.0,3604.0,710649.0,1519086.0,2529.0,1691058.0,1691058.0,1691058.0,1686.0,3247204.0,5406.0,3614812.0,3614812.0,3614812.0,3604.0,9.0,6018.0,6018.0,6018.0,6.0,4024036.0,4024036.0,4024036.0,4012.0,4024036.0,4024036.0,4012.0,4024036.0,4012.0,4.0,372000
7.0,1506.0,1362.0,440.0,1506.0,2.0,2005.0,2005.0,2005.0,2.0,49.0,10542.0,9534.0,3080.0,10542.0,14.0,14035.0,14035.0,14035.0,14.0,2268036.0,2051172.0,662640.0,2268036.0,3012.0,3019530.0,3019530.0,3019530.0,3012.0,1855044.0,599280.0,2051172.0,2724.0,2730810.0,2730810.0,2730810.0,2724.0,193600.0,662640.0,880.0,882200.0,882200.0,882200.0,880.0,2268036.0,3012.0,3019530.0,3019530.0,3019530.0,3012.0,4.0,4010.0,4010.0,4010.0,4.0,4020025.0,4020025.0,4020025.0,4010.0,4020025.0,4020025.0,4010.0,4020025.0,4010.0,4.0,213490
7.0,1508.0,1508.0,572.0,1508.0,2.0,2009.0,2009.0,2010.0,1.0,49.0,10556.0,10556.0,4004.0,10556.0,14.0,14063.0,14063.0,14070.0,7.0,2274064.0,2274064.0,862576.0,2274064.0,3016.0,3029572.0,3029572.0,3031080.0,1508.0,2274064.0,862576.0,2274064.0,3016.0,3029572.0,3029572.0,3031080.0,1508.0,327184.0,862576.0,1144.0,1149148.0,1149148.0,1149720.0,572.0,2274064.0,3016.0,3029572.0,3029572.0,3031080.0,1508.0,4.0,4018.0,4018.0,4020.0,2.0,4036081.0,4036081.0,4038090.0,2009.0,4036081.0,4038090.0,2009.0,4040100.0,2010.0,1.0,308030
7.0,2032.0,1840.0,786.0,2032.0,3.0,1996.0,1996.0,1997.0,3.0,49.0,14224.0,12880.0,5502.0,14224.0,21.0,13972.0,13972.0,13979.0,21.0,4129024.0,3738880.0,1597152.0,4129024.0,6096.0,4055872.0,4055872.0,4057904.0,6096.0,3385600.0,1446240.0,3738880.0,5520.0,3672640.0,3672640.0,3674480.0,5520.0,617796.0,1597152.0,2358.0,1568856.0,1568856.0,1569642.0,2358.0,4129024.0,6096.0,4055872.0,4055872.0,4057904.0,6096.0,9.0,5988.0,5988.0,5991.0,9.0,3984016.0,3984016.0,3986012.0,5988.0,3984016.0,3986012.0,5988.0,3988009.0,5991.0,9.0,300000
6.0,1194.0,655.0,539.0,1194.0,2.0,1959.0,1954.0,1959.0,1.0,36.0,7164.0,3930.0,3234.0,7164.0,12.0,11754.0,11724.0,11754.0,6.0,1425636.0,782070.0,643566.0,1425636.0,2388.0,2339046.0,2333076.0,2339046.0,1194.0,429025.0,353045.0,782070.0,1310.0,1283145.0,1279870.0,1283145.0,655.0,290521.0,643566.0,1078.0,1055901.0,1053206.0,1055901.0,539.0,1425636.0,2388.0,2339046.0,2333076.0,2339046.0,1194.0,4.0,3918.0,3908.0,3918.0,2.0,3837681.0,3827886.0,3837681.0,1959.0,3818116.0,3827886.0,1954.0,3837681.0,1959.0,1.0,159500
7.0,1709.0,970.0,380.0,970.0,2.0,2004.0,2004.0,2004.0,2.0,49.0,11963.0,6790.0,2660.0,6790.0,14.0,14028.0,14028.0,14028.0,14.0,2920681.0,1657730.0,649420.0,1657730.0,3418.0,3424836.0,3424836.0,3424836.0,3418.0,940900.0,368600.0,940900.0,1940.0,1943880.0,1943880.0,1943880.0,1940.0,144400.0,368600.0,760.0,761520.0,761520.0,761520.0,760.0,940900.0,1940.0,1943880.0,1943880.0,1943880.0,1940.0,4.0,4008.0,4008.0,4008.0,4.0,4016016.0,4016016.0,4016016.0,4008.0,4016016.0,4016016.0,4008.0,4016016.0,4008.0,4.0,137500
7.0,1616.0,1616.0,834.0,1616.0,3.0,2005.0,2005.0,2005.0,2.0,49.0,11312.0,11312.0,5838.0,11312.0,21.0,14035.0,14035.0,14035.0,14.0,2611456.0,2611456.0,1347744.0,2611456.0,4848.0,3240080.0,3240080.0,3240080.0,3232.0,2611456.0,1347744.0,2611456.0,4848.0,3240080.0,3240080.0,3240080.0,3232.0,695556.0,1347744.0,2502.0,1672170.0,1672170.0,1672170.0,1668.0,2611456.0,4848.0,3240080.0,3240080.0,3240080.0,3232.0,9.0,6015.0,6015.0,6015.0,6.0,4020025.0,4020025.0,4020025.0,4010.0,4020025.0,4020025.0,4010.0,4020025.0,4010.0,4.0,232000
6.0,768.0,768.0,440.0,768.0,2.0,1930.0,1930.0,1950.0,1.0,36.0,4608.0,4608.0,2640.0,4608.0,12.0,11580.0,11580.0,11700.0,6.0,589824.0,589824.0,337920.0,589824.0,1536.0,1482240.0,1482240.0,1497600.0,768.0,589824.0,337920.0,589824.0,1536.0,1482240.0,1482240.0,1497600.0,768.0,193600.0,337920.0,880.0,849200.0,849200.0,858000.0,440.0,589824.0,1536.0,1482240.0,1482240.0,1497600.0,768.0,4.0,3860.0,3860.0,3900.0,2.0,3724900.0,3724900.0,3763500.0,1930.0,3724900.0,3763500.0,1930.0,3802500.0,1950.0,1.0,93850
5.0,872.0,872.0,322.0,872.0,1.0,1924.0,1924.0,1950.0,1.0,25.0,4360.0,4360.0,1610.0,4360.0,5.0,9620.0,9620.0,9750.0,5.0,760384.0,760384.0,280784.0,760384.0,872.0,1677728.0,1677728.0,1700400.0,872.0,760384.0,280784.0,760384.0,872.0,1677728.0,1677728.0,1700400.0,872.0,103684.0,280784.0,322.0,619528.0,619528.0,627900.0,322.0,760384.0,872.0,1677728.0,1677728.0,1700400.0,872.0,1.0,1924.0,1924.0,1950.0,1.0,3701776.0,3701776.0,3751800.0,1924.0,3701776.0,3751800.0,1924.0,3802500.0,1950.0,1.0,105000
